datetime,A.DCE,AL.SHF,AP.CZC,BU.SHF,C.DCE,CF.CZC,CJ.CZC,CS.DCE,CU.SHF,EB.DCE,EG.DCE,FG.CZC,FU.SHF,HC.SHF,I.DCE,IC.CFE,IF.CFE,IH.CFE,J.DCE,JD.DCE,JM.DCE,L.DCE,LH.DCE,M.DCE,MA.CZC,NI.SHF,OI.CZC,P.DCE,PB.SHF,PF.CZC,PG.DCE,PK.CZC,PP.DCE,RB.SHF,RM.CZC,RU.SHF,SA.CZC,SF.CZC,SM.CZC,SN.SHF,SP.SHF,SR.CZC,SS.SHF,T.CFE,TA.CZC,TF.CFE,TS.CFE,UR.CZC,V.DCE,Y.DCE,ZC.CZC,ZN.SHF
2010-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-01,-0.0332972094784549,-0.014061756720393956,,,-0.01447214349574988,-0.02118727200365561,,,-0.0041213317782061816,,,,-0.9061007868424539,,,,,,,,,-0.018424451005066865,,0.03445202662419802,,,,-0.004462756636971859,,,,,,-0.025713316571265483,,0.02004649067883437,,,,,,0.01460003130289045,,,-0.028871711691638123,,,,-0.011992138481604823,0.01790534655218492,,-0.01561972601044993
2011-04-06,-0.03360561887581508,-0.014015353784285669,,,-0.014727754654284064,-0.02083187960293162,,,-0.00405256911656967,,,,-0.905990846798881,,,,,,,,,-0.0183671977982137,,0.03444874899180038,,,,-0.004395607010992854,,,,,,-0.02576430225965136,,0.02001532840369503,,,,,,0.014605300935557952,,,-0.028578344836671956,,,,-0.011902557435171513,0.017800139985775718,,-0.015565281557370284
2011-04-07,-0.03380297226417347,-0.014008875396916148,,,-0.01504055972922786,-0.02063068126296367,,,-0.00403956298590425,,,,-0.9053872529524334,,,,,,,,,-0.01831417410917865,,0.034563222336743415,,,,-0.004422440302965554,,,,,,-0.026481164077308016,,0.020060805840802148,,,,,,0.014613880505350688,,,-0.02837363411612808,,,,-0.011928114188210834,0.017690161610375805,,-0.015587467816045114
2011-04-08,-0.03405119753731578,-0.014029114807804098,,,-0.01533028978304744,-0.020464606554396043,,,-0.0040498443694825465,,,,-0.904992185351889,,,,,,,,,-0.01818177378545486,,0.03433723205714606,,,,-0.0044862903702414195,,,,,,-0.02687756044125611,,0.0198414134223663,,,,,,0.014746974935501393,,,-0.028232890781101284,,,,-0.011839632010115743,0.017532153580841443,,-0.015595482641225913
2011-04-11,-0.034103176928894585,-0.014007937833658507,,,-0.015505997702363727,-0.020304530555919263,,,-0.0040357095436099584,,,,-0.904811883130972,,,,,,,,,-0.01786417219033321,,0.034111796838279244,,,,-0.004322206086808433,,,,,,-0.027002437945791456,,0.020117182530530492,,,,,,0.015063090885005534,,,-0.02805242911990966,,,,-0.011620515373353128,0.01757979788866178,,-0.0155833371949556
2011-04-12,-0.03417294497171149,-0.014025847799697679,,,-0.015975442894052637,-0.02024996963026378,,,-0.004035721502053719,,,,-0.9047792671120921,,,,,,,,,-0.017726792161964888,,0.03285892562915829,,,,-0.0043070287674198205,,,,,,-0.026987201410004158,,0.0198271693784612,,,,,,0.015232689889551962,,,-0.02791677785073811,,,,-0.011183869610602176,0.01763142892459531,,-0.01565820868304645
2011-04-13,-0.03455401870131284,-0.014022295524850265,,,-0.017446158317343505,-0.020212290343937483,,,-0.003995172261394594,,,,-0.9052903359162924,,,,,,,,,-0.0180654526281466,,0.03198812276054097,,,,-0.004095602651885537,,,,,,-0.02712365387909781,,0.020304884958649436,,,,,,0.015535150933955867,,,-0.027585827468251323,,,,-0.011415360284784635,0.01767414507039406,,-0.01567475506063229
2011-04-14,-0.034836777059277076,-0.01408076634174617,,,-0.018980137473996284,-0.020289594361370806,,,-0.004097276753450433,,,,-0.9058888581152534,,,,,,,,,-0.018577204199324113,,0.03101417710254888,,,,-0.004013069948936604,,,,,,-0.02724482388079227,,0.020710048016652802,,,,,,0.015812194951200224,,,-0.027297987875174942,,,,-0.011865564769139051,0.01764592114514955,,-0.015901898647773662
2011-04-15,-0.03481618616690345,-0.014071068978037442,,,-0.020241700914156707,-0.020128866625753642,,,-0.00401917235649187,,,,-0.9064308688281714,,,,,,,,,-0.019000226743174704,,0.030091422987234256,,,,-0.0036236410346218097,,,,,,-0.027238031310843444,,0.021495828895939234,,,,,,0.016318615279343366,,,-0.02695012344364909,,,,-0.012091433401213226,0.017789331344726326,,-0.015920944573394213
2011-04-18,-0.03495096767112337,-0.01410890376525085,,,-0.021548339008991876,-0.01993414073393951,,,-0.003951290183941597,,,,-0.9072608690066291,,,,,,,,,-0.019453708132865715,,0.029549796058996457,,,,-0.003313747722172293,,,,,,-0.026971793154390158,,0.022242724302553515,,,,,,0.016601315231844396,,,-0.02660545342903669,,,,-0.012485487635998391,0.017862850486272095,,-0.01593803289437064
2011-04-19,-0.03517755442347414,-0.01414139630271679,,,-0.02282057756039958,-0.019726367051029505,,,-0.004024193434043288,,,,-0.908432133512876,,,,,,,,,-0.019879082414971695,,0.028986703306160207,,,,-0.003080511301856893,,,,,,-0.02672485262421187,,0.023101527740174373,,,,,,0.016844176215151777,,,-0.026167300426285674,,,,-0.012961911672344641,0.017887481741062288,,-0.016084252315489468
2011-04-20,-0.035742957291535996,-0.014046568753495777,,,-0.02407754614297894,-0.019419368815189512,,,-0.0039117388851057176,,,,-0.9101176204645571,,,,,,,,,-0.02036539558455701,,0.028540194319150905,,,,-0.002941221094071706,,,,,,-0.026324020674097122,,0.024434664558652362,,,,,,0.017156324820682748,,,-0.025697320113507505,,,,-0.013473209041991716,0.01782565288719274,,-0.016028665974839654
2011-04-21,-0.03601658362081571,-0.014016626640998142,,,-0.025412541901979505,-0.019186405778602398,,,-0.003942594095377817,,,,-0.9130922068230385,,,,,,,,,-0.020887612752939853,,0.02801148024211824,,,,-0.0028529888920538335,,,,,,-0.026004868012365578,,0.025184726311140274,,,,,,0.017408571009469773,,,-0.025329893596692916,,,,-0.014089016673495701,0.017717901840422982,,-0.016142109116509807
2011-04-22,-0.03633524463860718,-0.013904351754691669,,,-0.02655657107436224,-0.018888108908479032,,,-0.0038037549484000194,,,,-0.916339257327198,,,,,,,,,-0.021374482783708515,,0.0274415605933217,,,,-0.0026330193956866687,,,,,,-0.02585472395730902,,0.02656867243890693,,,,,,0.017740016903404193,,,-0.02490318273374016,,,,-0.014535812442182274,0.017733194254816675,,-0.016011263614551078
2011-04-25,-0.03683066480834392,-0.013876055491388909,,,-0.027785352202343554,-0.018685506991243175,,,-0.0037867073487389906,,,,-0.9204483334551228,,,,,,,,,-0.02198126971336797,,0.026732900880983654,,,,-0.0025871462448357587,,,,,,-0.025753183229829658,,0.027484497913365262,,,,,,0.01789452616299745,,,-0.02456998905241327,,,,-0.015024197111323846,0.017637256201362014,,-0.015985681942770957
2011-04-26,-0.037145837674981544,-0.013847167860168274,,,-0.028997601343283406,-0.018414913927939633,,,-0.0037527387687522726,,,,-0.9259405545746207,,,,,,,,,-0.022557258244523686,,0.026546655867627902,,,,-0.0024560516564554108,,,,,,-0.025800649256013837,,0.028978662335655127,,,,,,0.018225148498853296,,,-0.024228420127405836,,,,-0.015619697741559182,0.017534270648742033,,-0.015931366361461443
2011-04-27,-0.036990071000076924,-0.01379433112503779,,,-0.02898941125259213,-0.018148260560144243,,,-0.003736149570931727,,,,-0.9265812671658066,,,,,,,,,-0.022850952588632314,,0.02618420585449731,,,,-0.0023267084025067816,,,,,,-0.025703726391178794,,0.03044103507434801,,,,,,0.018471095275641575,,,-0.02409748526310739,,,,-0.015778293370358167,0.01755027660388654,,-0.015978147051671655
2011-04-28,-0.03674690448616002,-0.013676371045055247,,,-0.028778031279305314,-0.017735220156150495,,,-0.003587872521207364,,,,-0.9269165230910319,,,,,,,,,-0.022942267067132708,,0.02575935572426787,,,,-0.002142145380325275,,,,,,-0.025435399057560603,,0.032763261592101627,,,,,,0.01877520342980122,,,-0.023791605883076702,,,,-0.01576578313129729,0.01761338175235341,,-0.015886619224527405
2011-04-29,-0.03669283442799995,-0.013594464279895914,,,-0.028664763373797024,-0.017430145269785816,,,-0.0034871611775486935,,,,-0.9277773456984507,,,,,,,,,-0.023007675672925255,,0.025087395495475864,,,,-0.002230542479367232,,,,,,-0.025218899603686947,,0.03450668380782666,,,,,,0.018924588090844435,,,-0.02349562117877773,,,,-0.015967285931151057,0.017525538111964414,,-0.015856585752346133
2011-05-03,-0.03631620452539474,-0.01352404619693521,,,-0.02833270123698157,-0.01702133649534552,,,-0.00343577236367329,,,,-0.9284774602081693,,,,,,,,,-0.02301602742333722,,0.02466403156942895,,,,-0.002103317755131344,,,,,,-0.025344598057496306,,0.03674087160900208,,,,,,0.019284822467782858,,,-0.023142430100136467,,,,-0.0160246102913192,0.017579539885646946,,-0.015817954924059806
2011-05-04,-0.035935936869786515,-0.013417676149704773,,,-0.02803238488173584,-0.017001070230693673,,,-0.0032990808695097895,,,,-0.9297564211754105,,,,,,,,,-0.022995718942967994,,0.024062844800775193,,,,-0.001942936572185886,,,,,,-0.02526827973315399,,0.03900690212896107,,,,,,0.019706079137821138,,,-0.022941621773793573,,,,-0.01599039953570092,0.01759213658999127,,-0.015782366987304584
2011-05-05,-0.0352457429405109,-0.013391885095207308,,,-0.0277883059815062,-0.016599202865114474,,,-0.003190161329763105,,,,-0.9295925572898318,,,,,,,,,-0.022790927268838676,,0.02334715188814961,,,,-0.001744062948006609,,,,,,-0.02524683301834844,,0.041248424395917575,,,,,,0.020087747019433045,,,-0.022731565396871576,,,,-0.01581704308807483,0.01762638551288761,,-0.015796461696794842
2011-05-06,-0.034491637121287645,-0.01331046202592981,,,-0.027456440127622432,-0.015870771052582052,,,-0.0029606731459159764,,,,-0.9305215905261216,,,,,,,,,-0.022558682891696283,,0.021839432116698837,,,,-0.0014843434758852966,,,,,,-0.02455399996799035,,0.04528564232484989,,,,,,0.02067870775573024,,,-0.022386612587365847,,,,-0.015637213036464006,0.01771627408156123,,-0.015710207279777004
2011-05-09,-0.03377179275775127,-0.01326481906146255,,,-0.027234180433629008,-0.015348801194448392,,,-0.0028855672410099302,,,,-0.9438794520672042,,,,,,,,,-0.022058060814309312,,0.021293282041385034,,,,-0.0012125806554521045,,,,,,-0.023436586343123223,,0.04892557410912983,,,,,,0.021170168121043414,,,-0.021998991301119993,,,,-0.015310526695598708,0.017764577525987583,,-0.015671074219113616
2011-05-10,-0.03343122447520863,-0.013214084218564806,,,-0.027020503677567385,-0.01497791736098577,,,-0.0028323220692494815,,,,-0.9596088684309145,,,,,,,,,-0.02171907494949943,,0.020622078039413294,,,,-0.001047777939591842,,,,,,-0.022412472525852642,,0.05087030079560661,,,,,,0.021637496608032703,,,-0.02170371314319247,,,,-0.015103130874099424,0.01779494873012438,,-0.015695063136696923
2011-05-11,-0.033207562520741855,-0.013176942701844822,,,-0.026991110957775902,-0.014695864394077227,,,-0.0027001396437933744,,,,-0.9841459440291669,,,,,,,,,-0.02139876275859629,,0.020059002539011127,,,,-0.0009964558099710558,,,,,,-0.021461593801679203,,0.050160216111570004,,,,,,0.02204220288209795,,,-0.021439475921227788,,,,-0.014905247923865715,0.017785595921903756,,-0.015733390341772523
2011-05-12,-0.03313025139254192,-0.013108244647019452,,,-0.02668763428254376,-0.01453495772119677,,,-0.0024458315002695986,,,,-1.039840560953861,,,,,,,,,-0.02115223648948528,,0.01945711044203049,,,,-0.0009192082378507348,,,,,,-0.02052289801673541,,0.05080479666444478,,,,,,0.02238175526924231,,,-0.021075535590134455,,,,-0.014576457088620483,0.017751251274817987,,-0.01570420649916397
2011-05-13,-0.03326503953795081,-0.013082731056181096,,,-0.02639153321641891,-0.014250690499834679,,,-0.0022269751459081076,,,,-2.4165177537210996,,,,,,,,,-0.020839833140776136,,0.01910423465946708,,,,-0.0007726743915614637,,,,,,-0.019593935701952867,,0.051958014968071,,,,,,0.02288609216779416,,,-0.020848520118598363,,,,-0.01413931870366225,0.017734270724241406,,-0.015715281217180525
2011-05-16,-0.033434593258081,-0.013057548816946271,,,-0.02624092019841157,-0.014222433850783521,,,-0.002200703555514724,,,,-0.6881770141443061,,,,,,,,,-0.0206423991272101,,0.018373332833001025,,,,-0.0006191863650891379,,,,,,-0.0190829080376812,,0.05088158918675518,,,,,,0.023095426275330046,,,-0.020911490767164666,,,,-0.0137021998267103,0.017700072629050868,,-0.015753625428066954
2011-05-17,-0.033737425704087894,-0.012998209141336817,,,-0.026026623291335295,-0.014179246683270483,,,-0.0021026318487657454,,,,-0.8001800879720535,,,,,,,,,-0.02062132139602017,,0.0179669181946906,,,,-0.0005761622490753479,,,,,,-0.018357601172083356,,0.04974371112532562,,,,,,0.02330013641539978,,,-0.020863058989664875,,,,-0.013399496080430864,0.017598939064379756,,-0.01577496864823038
2011-05-18,-0.03395695075002755,-0.0129524188585205,,,-0.02575126985144287,-0.014097725861107933,,,-0.00208499159076694,,,,-0.8321917948320504,,,,,,,,,-0.020402959556196882,,0.01773191089753365,,,,-0.0006184561956679433,,,,,,-0.01769823510938428,,0.0483934531584351,,,,,,0.023562443555618113,,,-0.02088718488234421,,,,-0.013014439486391326,0.017568651495646796,,-0.015739534438411595
2011-05-19,-0.034316613256475066,-0.01279152109910275,,,-0.025507389341352684,-0.01414670244837605,,,-0.0019784639021452103,,,,-0.850741643261273,,,,,,,,,-0.02035264332534339,,0.017076569995980385,,,,-0.0007713001229212643,,,,,,-0.017124551589184477,,0.04728908090662397,,,,,,0.02386534682798995,,,-0.0207540014148741,,,,-0.012703452186289451,0.017516397260231242,,-0.015600935890264771
2011-05-20,-0.03475346699252799,-0.012682019436014175,,,-0.025353095764443462,-0.014222248039963402,,,-0.001897204636898196,,,,-0.8598439103635158,,,,,,,,,-0.020204129289376333,,0.01650082601165772,,,,-0.0009195471026646877,,,,,,-0.01671873727748009,,0.04558332678703245,,,,,,0.023998786883936526,,,-0.020732425756687715,,,,-0.01229242196462226,0.01742555053218749,,-0.015461446160272778
2011-05-23,-0.03532567324218722,-0.012547335819137079,,,-0.025072065274392565,-0.014229785333752167,,,-0.001844252150130722,,,,-0.8592485761048266,,,,,,,,,-0.020136544857315215,,0.015371903990533307,,,,-0.0012621807201073985,,,,,,-0.016788129473274526,,0.04416541883606306,,,,,,0.024206794518971966,,,-0.020847604176828648,,,,-0.012094481763137285,0.01728454018738343,,-0.015337209974901017
2011-05-24,-0.0355576952745144,-0.01243550644188569,,,-0.025115192144108515,-0.014222883769877332,,,-0.0016671745402171809,,,,-0.8626414817464821,,,,,,,,,-0.020067958031955213,,0.01461892123121872,,,,-0.0014996523927812999,,,,,,-0.016324845580464695,,0.04467107535394197,,,,,,0.02454363349205536,,,-0.020823670389094086,,,,-0.011722056058971052,0.017118806896971733,,-0.01522623919789329
2011-05-25,-0.0358411476987202,-0.012346936848234635,,,-0.0250105366549097,-0.014229895457549253,,,-0.0015797113089096016,,,,-0.8660548404388724,,,,,,,,,-0.020033573707796525,,0.01364605743174762,,,,-0.0017269770036181793,,,,,,-0.01593652840535591,,0.04459873626821602,,,,,,0.024802880307767627,,,-0.020767780932563994,,,,-0.011401641761172384,0.016910719877105435,,-0.015100038686616456
2011-05-26,-0.036202288322055874,-0.012278572572577752,,,-0.025027771114752694,-0.01419669438454669,,,-0.0015621625124653546,,,,-0.8680878461164158,,,,,,,,,-0.020235429167555177,,0.012750423579216621,,,,-0.0018794562088492984,,,,,,-0.01581384744935375,,0.04343004932833097,,,,,,0.024931960955128955,,,-0.02083374306001756,,,,-0.011311562073274392,0.016719155970515327,,-0.015027606844724616
2011-05-27,-0.03642990060096104,-0.01218429738526559,,,-0.025125585817920855,-0.014137421122234437,,,-0.0015758201736874617,,,,-0.8675901121227321,,,,,,,,,-0.02058672811531012,,0.01146961177902155,,,,-0.0020840854045075146,,,,,,-0.01588328344746092,,0.04198703852761057,,,,,,0.02486550597614159,,,-0.020884862245399066,,,,-0.01140724443722307,0.016516417975430943,,-0.014962285488760824
2011-05-30,-0.036562868664070144,-0.012069881458441355,,,-0.025175326361391154,-0.014228757979922188,,,-0.0014969738818218072,,,,-0.8673551495626224,,,,,,,,,-0.02084946778426255,,0.01057524920681457,,,,-0.0021462049757233776,,,,,,-0.015690051052787934,,0.04170708259630525,,,,,,0.024973297113581566,,,-0.020796314835517842,,,,-0.011363251823662043,0.01636422423694741,,-0.014886984877023305
2011-05-31,-0.03674087501309386,-0.012009617400640953,,,-0.025475146464246163,-0.014226565947666404,,,-0.0014255583502595752,,,,-0.8673939092620759,,,,,,,,,-0.021109855965056577,,0.009137587864836977,,,,-0.002218415476214505,,,,,,-0.015831623623021717,,0.04147255318020739,,,,,,0.02507626359472457,,,-0.020721114867358687,,,,-0.011299999179194076,0.016210096930752822,,-0.014847584937136586
2011-06-01,-0.03692766304376402,-0.011904890056548234,,,-0.025574058205081178,-0.014313149469240801,,,-0.001315754839812636,,,,-0.8672607041292039,,,,,,,,,-0.021364046855197473,,0.007501622095449732,,,,-0.002244926298362434,,,,,,-0.015871689726202322,,0.04133182626054147,,,,,,0.0251230824603226,,,-0.020731532795472754,,,,-0.011311390937519594,0.01604977721386615,,-0.014757950003908046
2011-06-02,-0.037109753784336015,-0.011860545254370058,,,-0.02554362031129727,-0.014414187297661269,,,-0.0012794596985476715,,,,-0.8660338668862338,,,,,,,,,-0.02157580703226121,,0.006447331681640621,,,,-0.0021978271432889327,,,,,,-0.015813763182440745,,0.04122592785605275,,,,,,0.025192565838011244,,,-0.020761948404492685,,,,-0.011326681260755029,0.01589561547657065,,-0.01474167028852885
2011-06-03,-0.03749852896140865,-0.011824831098445763,,,-0.025673359274835404,-0.014565470040188051,,,-0.001291940022202653,,,,-0.8648814073031271,,,,,,,,,-0.021710271173675043,,0.005285525076746527,,,,-0.0021727385465270055,,,,,,-0.01566597032115362,,0.04115802714776326,,,,,,0.025049825131343028,,,-0.02072248236895063,,,,-0.011300252836223419,0.015679292067111737,,-0.014766802349421954
2011-06-07,-0.03793768749601824,-0.011813569797380132,,,-0.02597455554523195,-0.01487354358237508,,,-0.0013016707722352933,,,,-0.8635814050811352,,,,,,,,,-0.02197787747749756,,0.00510458651469049,,,,-0.0021063129349652232,,,,,,-0.015589926512280342,,0.04070057146421083,,,,,,0.024596267319769993,,,-0.020744132025442393,,,,-0.011358655727281102,0.015422102723446057,,-0.014802488099414113
2011-06-08,-0.03832411968831969,-0.011796657051159483,,,-0.02592629806506408,-0.015074459171623514,,,-0.0012254866598279794,,,,-0.8617327224185467,,,,,,,,,-0.022249581727260385,,0.005263712703315568,,,,-0.0019421401799457434,,,,,,-0.015732977739353712,,0.04041271322593049,,,,,,0.024187568995296945,,,-0.020712083148075818,,,,-0.011488105041032886,0.01523659301545845,,-0.014746689336081824
2011-06-09,-0.038833034900080124,-0.011712289419782461,,,-0.025934299403745444,-0.01522066135140605,,,-0.001098496870980816,,,,-0.8599016905229191,,,,,,,,,-0.022511982572662872,,0.005727859199618117,,,,-0.0018096854928317822,,,,,,-0.01570296204727832,,0.040598287432542075,,,,,,0.02393644902617113,,,-0.020638022240017106,,,,-0.011516760316072946,0.015058967880368803,,-0.014678728282307209
